2623,broadcast,default,12836186,0,12276353,7516891;7516891,10174248,7691845,13562693,8457783,12447437,9647190
3126,game,2,12487424,14035937,13628021,5937666;5937666,6216861,1706996,4595348,4280864,0,0
3217,game,2,11489973,7776679,13628021,11541857;11541857,14677133,0,13161353,11626910,12447437,0
3487,game,5,12836186,14351684,11578097,13943138,9747732,6545078,13562714,11884207,12633692,0
3289,game,1,12487424,14508512,13628021,11790199,15779807,0,14315180,6400768,0,0
2681,game,3,12625265,14453744,11571368,11790199;11790199,9747732,5173062,13161338,13384469,14494754,0
3491,broadcast,default,15594263,0,15616460,11790199;11790199,9747732,0,10120452,13275992,8688464,0
3861,video,movavi,15594638,0,16103327,15860627,14763332,0,5791864,12013670,0,0
3743,game,4,16101431,15166637,16103129,9470838,15266783,0,7136788,15887375,16195031,14943719;11317422
3831,game,5,15594446,14741834,15618923,11790199;11790199,14319440,0,13161353,11778598,10312128,0
2840,video,adobe aftereffect,12622091,16519334,11578097,11790199;11790199;11790199;11790199,12487301,5173062,13161353,12192788,12447437,0
3131,game,4,12622091,14546186,11578325,13943138,15963953,0,13161338,15284984,10467378,5406128
2912,work,default,14927675,0,12755786,11541857;11541857,10174248,13522751,7136722,10596732,0,0
2807,game,5,12625265,14568422,11571368,5941995;5941995,13934516,0,13161353,10596732,12447437,0
2789,game,4,12625265,17503919,11606894,11541857;11541857,13934357,0,13161353,10596732,12447437,0
2712,broadcast,default,12622091,12762116,12701975,9480405,15963953,0,12339347,12673874,10467378,0
3672,game,2,16101353,11189739,16168196,11020071;11020071,12400607,0,5791864,15063971,12808946,0
3305,game,2,12625265,7779556,11578325,11790199,13934516,0,13276568,13381634,14110475,0
4006,game,5,16140809,16250300,16088780,5941995;5941995,10448835,0,7136788,11884168,2996635,0
3198,video,adobe premier pro,12625265,15314987,11571368,5941995;5941995;5941995;5941995,12487214,6545078,13161353,9376491,7639102,0
2692,graphics,zBrush,12622091,14446814,11578637,13943138,9747777,1706996,13161353,11884168,10467246,9647190
3291,game,1,13619846,0,13628021,11790199,15779807,0,14315180,6400768,0,0
4130,game,3,16101326,16295945,16314473,11541857;11541857,9326265,1706996,13562693,12086015,0,0
4131,game,3,12625265,15435041,12130286,11541857;11541857,13934357,0,15796589,10423167,11823121,0
3339,graphics,lumion,12836186,14546186,11571368,11790199,13934357,0,13161338,12934115,15605054,0
3490,game,3,12625265,14980700,11578097,11541857;11541857,13934357,0,10120452,13381619,14110475,0
1515,work,default,10861092,10996143,10140399,11790199,15779888,0,10120452,4230343,0,0
3744,video,movavi,13619981,0,13760447,15860627;15860627,14763332,0,5791861,12013670,0,0
2650,game,5,12625265,14379902,11934316,11576381,10506042,0,7136788,11884207,12825743,9642285;12627014
2696,game,4,12836186,14472482,11571368,5941995;5941995,14319440,0,13161338,11884168,14494754,0
3486,game,3,12622091,15842378,11578097,11790199;11790199,12487301,0,13161338,10423167,0,0
3348,game,4,12625265,14975048,11578325,5601111,12583295,0,10120452,9535935,14705225,6691624
3740,design,adobe illustrator,16101353,15435041,16084070,11541857;11541857,14763332,0,13161353,15063971,14110475,0
2553,game,4,12836186,14446823,11571368,5941995;5941995,14319440,0,12338942,11884168,14494754,0
2925,work,default,14927675,0,12755786,11790199,9842211,13522751,13562693,12013670,0,0
192,video,movavi,11876443,0,6051885,11790199;11790199,15779807,7691845,4595334,3571802,0,0
2934,game,4,12622091,14534075,12067598,9480405,9747732,6545078,4800767,12192788,12919472,0
2346,video,default,10861092,0,12092663,5937666;5937666,15779807,0,6249368,12192788,0,0
2824,game,4,12836186,14936474,11571272,9470838,12487301,0,13161338,11884207,0,0
4108,game,2,13753334,16224023,13628021,5937666;5937666,1430348,0,5791864,3632383,0,0
2930,game,2,14927759,0,12755786,11541857;11541857,12583295,0,13562693,11339625,0,0
3088,game,2,12625265,14035937,13628021,11790199,12583295,1706996,14315180,9376491,11823121,0
3714,work,default,14927675,0,12067598,10294017;10294017,6216861,0,14315180,13381634,2759207,0
3777,graphics,cinema 4D,15594887,0,15608939,15759071;15759071;15759071;15759071,16188995,0,14803400,16199669,2996635,0
2336,work,default,11876290,0,12067598,9390900,15779807,0,5791861,10165092,0,0
2189,work,default,12836186,0,11591798,10019379,9747732,13590608,12092081,3471240,8688464,0
3306,game,2,13753394,0,13506266,11541857,8558654,0,13161353,13381619,12447437,0
4447,game,5,16756757,16742315,15943754,16867427,13148819,0,13538642,6559033,15607517,0
4275,game,3,11489973,9790371,13760447,11787049;11787049,17052878,13522751,5791861,11884207,6537512,0
3029,broadcast,default,12622091,14379899,8542328,5107193;5107193,7338562,0,12339347,7182562,15334091,0
3101,game,4,12625265,14741834,11571368,11790199;11790199,12487301,0,13161338,13680146,14705225,0
4018,game,3,12625265,15422960,11684576,5937666;5937666,14763332,0,13562693,13381619,0,0
4022,game,4,16140809,14461811,16089002,5941995;5941995,10448835,6545078,7136788,11884168,2996635,0
3086,work,default,13619846,0,13506266,11541857;11541857,5353201,0,10120452,9635517,0,0
4136,graphics,lumion,16140809,14853878,16089002,11787091,14763332,6545078,13161353,10257831,14494754,0
2107,graphics,cad,11876290,0,12660353,6380268;6380268,15779807,0,6249368,4033315,0,0
1504,work,default,11480307,0,17075744,5941995,6216861,0,14315180,3632383,0,0
3950,broadcast,default,15594638,14575742,16103102,11431392,15258014,13590608,13168232,12086015,12919472,0
3964,graphics,zBrush,15594887,14351696,15614984,15759071;15759071,12487337,5173062,12339347,16301513,12633692,0
3891,game,5,15594956,12294263,15618923,15910004,10546953,15687542,15321314,9944412,10467333,14943719
3996,graphics,blender,15594887,14365328,15604190,11541992,9564369,15765761,16290596,7182562,10467378,0
3237,design,clip studio,12622319,14508512,8517447,11028636;11028636,14677028,0,15022826,11884168,0,0
2903,work,default,12625265,0,13506266,11541857;11541857,13934357,0,13161338,5598547,9244764,0
3862,game,2,11876443,0,12067598,5937666,10174248,0,6242075,10423167,0,0
3962,graphics,autodesk 3ds Max,12625265,14522642,15755711,11541857;11541857,8558654,0,13562714,10423167,12398060,0
3357,work,default,13619846,0,13418717,11790199,14677133,6545078,5791864,13545665,0,0
3610,game,4,16101353,14776451,16103219,11541857;11541857,12400805,0,13562714,17711627,12447437,0
2595,game,3,12625265,13470908,7741678,11541857;11541857,5158596,7691845,13161353,11339625,14494754,0
3991,video,default,12625265,16227899,11649263,11587001,15779888,6545078,13161353,13381634,0,0
2586,design,adobe photoshop,12625265,13470908,11578097,11541857;11541857,13934357,4490034,13161353,10423167,12447437,0
2672,work,default,12625265,0,11578097,11541857;11541857,13934357,0,13161338,12013670,12398060,0
4027,design,clip studio,16101353,16227899,16103348,11790199;11790199,8558654,0,13562714,11884207,0,0
2716,game,4,12625265,14523086,11606894,11541857;11541857,8558654,0,13161353,12013670,12378668,0
3425,game,5,15594638,14406062,15612413,13943138,15301127,0,13161338,9944397,11881423,14943719
2673,game,4,12625265,14406062,11571368,11541857;11541857,12487301,0,13161353,12491474,12808946,0
2734,video,adobe premier pro,12625265,15314987,11591501,11541857;11541857,12583295,0,13161353,5257713,0,0
2733,game,3,12625265,10996143,7741678,11541857;11541857,13934357,0,13161353,10289943,14110475,0
2896,video,vegas pro,12622091,14379914,8542328,6259453,16750163,6054164,13538642,11554955,10443903,0
2785,work,default,12625265,0,12048893,13943096,10506042,0,13161338,11884207,12825743,9642285;13098359
3759,game,4,12622091,14461889,11572991,11431392,12487214,0,13562714,15823037,10348779,0
3304,work,default,13619846,0,13506266,11541857,14763332,6545078,7136755,10423167,12447437,0
3232,game,2,10861092,0,12130286,11541857;11541857,6216861,0,4595348,3632383,0,0
3958,game,4,12625265,14729381,16314473,11541857;11541857,14763332,0,13161353,10423167,12447437,0
4112,graphics,autodesk maya,12625265,14741960,11578325,11541857;11541857,13934516,0,13161353,11884168,14494754,0
1823,broadcast,default,11876290,0,12092663,11272557;11272557,15779807,0,9953196,8043859,0,0
3829,work,default,12625265,11001012,12067598,11790199,14677133,0,11097639,12668456,0,0
3741,game,4,16101353,14429933,16088780,12617069,13934516,13577765,13161338,15738857,15605054,0
3483,video,default,12836186,10996128,11578097,11790199,13934357,0,13190519,12013670,0,0
2625,broadcast,default,11308485,14534075,13418717,5941995;5941995,9747681,0,13161353,8173504,9767994,0
3877,game,3,16101326,16281032,16480022,5937666;5937666,10448835,0,13562693,10606254,0,0
4135,game,3,12625265,14853878,12067598,5937666;5937666,12364757,0,16245587,15738686,0,0
3344,graphics,rhinoceros,15594638,14568422,15612413,11431392,12487301,0,13161338,11884168,0,0
3971,video,default,16101431,9909333,16331876,7523122,15429287,6545078,13562645,11884207,16862453,11328645
198,work,default,11876290,0,12067598,10294017;10294017,5353201,0,4595348,11626910,0,0
2268,work,default,11876290,0,12067598,5937666;5937666,5353201,0,5791864,4017657,0,0
4046,game,4,12625265,14430383,13222670,10019379,16965977,1706996,13276568,14032454,16195031,12308393
205,work,default,11876443,0,12067598,11541857,5353201,0,4595348,11626910,0,0
3681,game,3,13753394,10996128,13804151,11541857,14677133,0,11097639,15738686,13132283,0
3749,game,4,12625265,14461889,11574341,11576381,15301127,0,13562714,15063971,0,0
3195,design,adobe photoshop,12625265,16343282,11574341,11541857;11541857,13934357,0,13161353,11884168,14110475,14729600
4011,game,3,15594263,9790371,16262660,11541857;11541857,14763332,0,13562693,9376491,15245648,0
2066,game,2,12625265,0,11751599,5937666;5937666,5158596,0,5834323,9376491,12307547,0
4211,graphics,default,16756757,16734569,15617057,17001281;17001281,6047782,16010507;16010507,14803400;14803400,14636762,13329182,0
3683,game,3,13753394,9790371,13804151,11541857,14677133,0,11097639,15738686,13132283,0
4253,video,vegas pro,16140809,15302858,14836523,11790199;11790199,15046910,0,13562714,10423167,15605054,0
2717,video,adobe premier pro,12625265,14430260,11571272,11541857;11541857,12487214,13522751,13161353,13680146,12633692,0
3684,work,default,16101353,15435041,16090028,11541857;11541857,12364757,0,13161353,15738857,0,0
3738,game,3,16101353,16047968,16084070,11541857;11541857,13934357,0,13190519,10289943,12447437,0
3980,game,3,16101353,16301759,16089002,11541857;11541857,4027461,13522751,13161353,13449515,12808946,0
3321,design,adobe illustrator,13753334,10996128,13423823,11541857;11541857,10174137,0,14315180,13381634,0,0
3657,work,default,16101083,0,16102667,10294017;10294017,14677133,0,5791861,12668456,0,0
3987,broadcast,default,16140809,13467653,16089554,11790199;11790199,14763332,0,13161353,11884168,14110475,0
4025,game,4,16101353,14461811,16103177,11541857,12487214,1706996,7136755,15823055,14110475,0
1818,work,default,11876443,0,12130286,11787049,6216861,0,14315180,10423167,0,0
2757,video,default,12622091,12762116,12701975,9480405,15963953,0,12339347,12673874,10467378,0
3528,graphics,houdini,16101353,12821741,16089002,11790199;11790199,14677028,5173062,7136755,11884207,9642285,0
4029,game,3,16101353,14453744,16103348,12690113,15046910,6288809,13161353,9850002,14909732,11230008
3426,game,2,12625265,0,13191455,11790199,14939270,0,13161338,11884207,12633692,0
3442,work,default,15594638,0,15756542,11790199,13150373,0,13161338,3471240,12447437,0
3990,game,3,12836186,13470908,11578097,5941995;5941995,4027461,0,15796520,10423167,11823121,0
4021,game,4,16140809,14461811,16088780,5941995;5941995,10448835,6545078,7136788,11884168,2996635,0
2076,work,default,12625265,5204421,12140450,5941995,9747681,6545078,13161338,10423167,0,0
2739,work,default,12625265,0,12065594,5937666;5937666,5158596,0,6249368,13381634,0,0
3250,game,4,15594446,14936474,15639767,5937666,9747777,6545078,13562714,13381634,2996635,0
3293,game,4,13619846,12821741,13327358,11787049;11787049,13150373,0,10120452,10423167,0,0
4493,game,3,16101326,15369467,16427723,11541857;11541857,14677718,0,7136755,12192788,0,0
3805,game,3,12625265,9790371,11578097,11541857,14763332,0,13562693,5814117,12808946,0
3832,game,3,12625265,9790371,12069566,11541857;11541857,3762610,0,15796589,15063971,0,0
3992,game,2,12625265,16227899,12065594,5937666;5937666,3420611,0,12372467,5297301,0,0
3028,broadcast,default,14927759,14918870,14547515,11541857;11541857;11541857;11541857,9498285,0,13161353,7182562,11015937,0
3342,game,2,14927675,0,11571272,11787049;11787049,10174137,0,6798490,13658789,0,0
3757,game,2,16101179,12464813,16103219,5937666;5937666,6216861,1706996,5791861,5598547,0,0
4077,game,3,12625265,14853878,11571368,9390954,14763332,0,13161353,9376491,12398060,0
3091,design,adobe indesign,12625265,12518744,11571368,11541857;11541857,12487214,0,13161353,8173504,14110475,0
4638,graphics,blender,12625265,8479275,12067598,11541857;11541857,5352982,0,13161353,10285407,14924348,0
2939,game,3,13619897,13470908,13681838,11790199,14677028,0,5791864,4280864,0,0
3715,game,3,16101326,16301489,16095767,10294017,12400607,0,11097639,15738686,9244764,0
2792,graphics,houdini,12625265,14861477,12755786,11541857,13934357,0,13161353,10596732,12447437,0
4346,graphics,lumion,16140809,14741834,16088780,11790199;11790199,9747732,0,15796589,11884168,15969662,0
4461,game,3,12625265,9790371,7741678,11541857,6216861,0,5791864,10423167,0,0
3568,game,3,16101353,15314987,16089002,11790199,12487214,0,13562714,9376491,15301217,0
4132,video,adobe premier pro,12622091,14296337,11571368,11790199;11790199,13934357,13522751,13161338,12013670,15605054,0
4448,game,4,16101353,15369467,16084070,11541857;11541857,14763332,0,13562693,13381619,0,0
4091,video,adobe aftereffect,11405586,14453744,13760447,11576381,9910572,0,15796589,13381634,16234283,0
1734,video,default,12837425,0,11571368,11541857,10466985,5173062,12339347,10958601,11015937,0
3655,video,vegas pro,12836186,13470908,11578097,11790199;11790199,14319440,13522751,15796520,13381634,12447437,0
4545,game,3,11489973,9790371,13423823,16209566;16209566,6216861,0,15796655,17711627,12447437,0
4019,game,3,16101353,13467653,16083650,11790199;11790199,13934357,0,13562693,10423167,0,0
2708,game,4,12836186,14430260,11571368,5937666;5937666,14319440,7691887,13161338,11884207,14494754,0
2748,graphics,blender,12625265,7061923,11578097,11541857;11541857,13934357,0,13161353,10596732,0,0
3099,game,4,12625265,14776451,11578097,11541857;11541857,13934357,13522751,4595334,10596732,12447437,0
3362,video,default,15594638,14461889,15604190,5941995;5941995,9458865,0,12338942,9234321,10467378,0
199,work,default,11876443,0,12067598,10294017;10294017,5353201,0,4595348,11626910,0,0
4138,graphics,cad,16101398,6038686,16102010,11541857;11541857,4712094,6545078,14315180,4280864,0,0
4451,work,default,14927675,0,12067598,11541857;11541857,15779807,0,15796589,15407204,0,0
4737,game,3,16101353,9790371,13418717,5941995,14763332,13522751,5791864,10257831,0,0
3110,game,4,12625265,14461889,11578325,11790199;11790199,9747681,6545078,13161338,13680146,12447437,0
3889,game,4,15594638,14461811,11578097,11431392,9747732,6545078,13161353,12086015,12447437,0
4134,game,3,16101353,16284683,16083650,11541857;11541857,16567067,0,16245587,15738686,0,0
2952,game,4,12625265,14776451,11578097,11790199,14763332,0,13161338,10423167,0,0
3432,design,adobe photoshop,11489973,12821741,11370792,5937666;5937666,5705299,0,5791864,11553416,0,0
3656,game,2,13753394,15424607,13628021,11541857,10174137,0,14315180,8043859,1206389,0
4271,graphics,zBrush,12625265,13470908,11578097,11541857;11541857,11247363,0,13161353,13552679,0,0
4731,game,5,16756757,16742315,15617057,17001281;17001281,17443862,0,17000984,14637875,15785705,14219342
2763,graphics,cad,12836186,0,11578325,11790199,12487214,1706996,13161353,14597915,10551951,0
4347,game,4,12625265,14776451,11571368,10495692;10495692,13934357,0,13161353,9376470,9244764,0
3102,game,4,12625265,14365328,11571272,11790199;11790199,12487301,0,13161338,13680146,14705225,7202854
4129,video,adobe premier pro,16101545,14942981,16103342,11790199;11790199;11790199;11790199,9564369,5173062,13161338,14687480,16426466,0
4464,design,adobe illustrator,12625265,9790371,7741678,11541857,6216861,0,5791864,16542008,0,0
3903,game,3,16101353,14625236,16102010,11541857;11541857,12400805,0,13161338,11884207,12398060,0
4348,game,3,12625265,16313996,6051885,10495692;10495692,6216861,0,13562693,9376470,0,0
3253,game,3,12625265,15617888,11578097,11790199;11790199,13934516,0,13562693,10423167,11015937,0
3856,game,2,14927675,0,12067598,10294017;10294017,6216861,0,5791864,15680264,0,0
4143,game,3,15594446,14453714,16357988,11790199;11790199,13934357,0,13161353,15808484,14110475,0
4276,game,4,15594446,14406062,16089002,13943096,12487301,0,13161338,10289943,0,0
3966,video,vegas pro,12622091,16224779,11578097,11541857;11541857;11541857;11541857,5158596,0,13161353,12013670,0,0
3712,game,5,15594638,14741834,15618923,11431392,10448835,0,9991767,11884207,10467378,0
3314,game,3,10861092,15446684,17075744,10450266;10450266,14677028,0,4595334,11626910,0,0
4015,design,clip studio,15594446,14981876,16089002,11541857;11541857,5158596,0,6476438,10423167,0,0
4039,game,3,16101353,9790371,16314473,11541857;11541857,14677028,7691845,7136755,15738686,0,0
4446,game,4,12625265,12822224,11580755,11541857;11541857,13934357,0,13161353,13381619,0,0
3982,game,4,12625265,12822224,15755711,11541857;11541857,13934357,0,13161338,11884168,12808946,0
4106,game,2,16101179,16224023,16109294,11541857;11541857,11908978,0,5791864,15407204,0,0
4255,game,3,12625265,9790371,12130286,11790199,13934357,0,15796589,16282388,0,0
2317,graphics,cad,11876290,0,12067598,11790199,15779807,0,6249368,3632383,0,0
3136,game,2,13619846,14708753,13628021,11790199,15779888,0,11097639,12551240,0,0
2907,game,4,12622091,15021752,11571368,11790199,12487214,0,7136788,11884207,11881435,12444692
3865,game,5,15594887,12762116,15612338,11028636,16188995,0,13538642,3316822,15334091,0
